0.0,3.3939261,0.0,0.0,0.0,0.0,0.0,3.6659758,0.0,0.0,0.0,0.0,0.0,4.1115794,0.0,1.1897136,0.0,0.0,0.0,0.0,16.869919,32.927246,0.0,0.0,0.0,0.0,0.0,0.0,7.720374,18.451365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.573765,0.0,0.0,0.0,0.0,0.0,13.20216,0.0,0.0,9.051663,10.212154,0.0,2.6393154,0.0,0.0,1.3257778,0.0,0.0,0.3451674
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.844789,0.0,0.0,0.0,0.0,0.0,0.0,39.711704,15.642507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.201958,5.128381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.877754,0.0,0.0,0.0,0.0,0.0,0.0,8.5200615,0.0,0.0,0.0,12.000673,3.0306287,0.0,0.0,0.0,0.0,0.0,4.611618,0.0,0.0
0.0,9.544834,0.0,0.0,0.0,0.5220252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.60525,23.394674,0.0,0.0,0.0,0.0,0.0,7.937036,0.0,4.9761767,4.3572125,0.0,0.0,0.0,2.1493099,0.0,0.0,0.0,0.0,0.0,1.5478313,2.1654816,0.0,9.395863,0.0,0.0,0.0,0.0,6.6715565,0.0,4.8677626,15.429013,0.0,0.0,35.06686,22.22243,0.0,9.5052595,0.0,0.0,4.5746074,0.0,0.0,0.0
0.0,3.069943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5269623,0.0,0.0,0.0,2.6282659,0.0,0.0,0.0,0.0,0.0,7.7211766,38.967144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.406149,0.820302,0.0,0.0,0.0,0.0,0.0,0.0,17.030483,0.0,8.109619,3.7422204,0.0,0.33121642,0.0,1.8926938,0.0,0.0,7.2221265,0.0,0.0,0.0,0.0,0.0,3.5059242,7.27418,0.0,0.0,0.0,0.0,16.100977,8.347994,0.0,0.0
0.0,0.44062516,0.0,0.0,0.0,4.4631586,0.0,2.4472864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.417835,0.0,0.0,0.0,49.963837,36.088627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9148498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.182277,0.0,0.0,0.0,0.0,0.0,30.8845,2.322722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.443254,0.0,0.0,0.0,0.0,0.0,0.0,8.944484,29.897438,0.0,0.089592144,0.0,0.0,0.0,0.0,0.0,21.252068,29.70127,0.0,0.0,0.0,8.769006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.802622,0.0,0.0,0.0,0.0,0.0,3.9056876,0.0,0.0,0.0,12.6838045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.3079855,0.0,0.0,21.68999,0.0,0.0,0.0,0.0,0.0,11.186684,0.0,0.0,0.0,3.4650407,48.612614,24.303299,0.0,0.0,3.7615836,0.0,0.0,0.0,0.0,11.945741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.896843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.459466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,24.75453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4256954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.187588,23.466934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.048918,0.0,0.0,0.0,0.0,0.0,0.22798242,1.1949303,0.0,0.0,0.0,8.021911,0.0,0.0,0.0,0.20891887,0.0,0.0,13.527953,0.0,0.0,10.203842,0.0,0.63386756,4.4048514,0.0,1.4616116,0.0,0.0,0.0,3.4633052,0.0,0.0,0.0
0.0,6.756315,0.0,0.0,0.0,0.52527153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.52172,61.12799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.903708,11.526235,0.0,0.0,0.0,0.0,0.0,0.0,4.0415297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.208806,0.0,0.0,0.0,0.0,0.0,5.3353934,0.0,0.0,19.366837,12.747912,2.4497802,16.70515,0.0,0.0,14.888448,4.5915504,0.0,0.0
0.0,0.0,0.0,0.0,0.0,16.557215,0.0,4.566539,0.0,0.0,0.0,0.0,0.0,1.3277941,0.0,0.0,17.716574,0.0,0.0,0.0,49.464718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.795086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5191398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.19805,0.0,0.0,0.0,2.5472186,0.0,0.0,5.7255325,0.0,0.0
0.0,1.5623817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.720895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.758625,0.0,32.711605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.705519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.169844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,5.748023,0.0,0.0,0.0,3.832736,0.0,1.3546904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.624693,0.0,0.0,0.0,50.704082,19.868507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.710771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6557834,0.0,0.0,0.0,0.0,7.0117893,0.0,0.0,5.8003426,0.0,8.463112,0.5572932,0.0,0.0,0.0,9.136989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7062,0.0,0.0,0.0,0.0,0.0,0.0,56.130756,3.5227215,0.0,0.0,0.0,0.0,0.0,12.615699,0.0,3.1252346,0.0,0.0,1.5248804,0.0,0.0,0.0,0.0,0.0,9.098753,0.0,1.1393411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.308862,0.0,0.0,31.294594,2.0529866,0.0,7.423359,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.414655,0.0,0.0,0.0,0.0,0.0,10.739522,0.0,1.9989907,0.0,0.0,0.0,0.0,23.521334,27.733002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.76713,25.974413,0.0,0.0,0.0,2.0538945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49354276,0.0,16.527056,0.0,0.0,0.0,0.0,0.0,8.694752,0.0,0.0,8.941842,1.5412794,0.48934639,1.036391,0.0,0.0,11.584013,0.48077002,0.0,0.0
0.0,6.574274,0.0,0.0,1.2629625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7861466,0.0,0.0,0.0,0.0,23.323683,5.7381144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6663746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2442448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.500556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,15.434836,0.0,6.722207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.49728,30.974869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.008045,20.940393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1877627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.688696,0.0,0.0,0.0,7.543333,0.0,0.0,0.0,0.0,3.283825,7.0221367,0.0,0.0
0.0,2.607609,0.0,0.0,0.0,0.0,0.0,5.8712616,0.0,0.0,0.0,0.0,0.0,11.9359045,0.0,3.0108807,18.865366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.81596,0.0,0.0,0.0,0.0,0.0,4.163455,0.0,0.0,0.0,5.3584704,0.0,0.0,0.0,0.0,0.0,0.0,12.935233,0.0,0.0,0.0,0.0,0.0,2.2045295,0.0,0.0,14.127356,1.754814,2.9171526,0.0,0.0,0.0,8.7768135,0.0,0.0,0.0
